,names,dates,latitude,longitude,categorical,quant1,quant2,quant3
8884,b'Muaad',1476212271.61,-11.4860113427,-111.753357417,Category01,1.2812780873,-13.4504526348,8006.3912686
3902,b'Sameisha',1470338195.92,60.0354195568,101.586663967,Category08,0.578578166989,12.4608100132,8957.13718702
3855,b'Amabelle',1453456217.35,0.106866194652,174.205232245,Category08,0.8468165185519999,10.5346829855,5210.65825861
517,b'Anniya',1468498173.72,24.218654426100002,91.7418058455,Category03,0.821279284119,20.3305808106,5632.09069319
8715,b'Fabio',1467230845.87,42.0396154046,159.896194575,Category04,2.7479265875400003,1.26913996942,4434.31960432
2827,b'Isabelo',1466933526.03,13.541632659500001,82.1493671597,Category01,1.00746979354,18.5431605279,5146.42371104
8230,b'Lakenzie',1468123234.52,-37.1602692131,-155.940072371,Category05,2.1393883900599997,-5.57530186396,7778.32533857
6995,b'Maryem',1453741016.78,-27.2417480043,12.6937323427,Category02,1.22650221032,-25.7960613741,3173.40086753
1007,b'Dagny',1482820426.72,81.2482971085,-36.83608665,Category07,2.37933234458,23.9257999666,3177.43905817
8975,b'Janaan',1476234045.0,50.5701746518,-35.7586290961,Category01,2.20632107744,-10.7628673178,7184.51277233
1162,b'Habil',1459125288.28,-1.07357776954,101.963128665,Category05,1.32343422869,-9.57996134843,8621.86297742
3339,b'Ormand',1460401184.53,22.947956336999997,101.665246039,Category06,2.87931872923,13.095985768,4489.42007946
9768,b'Anat',1470833692.01,-86.49796159530001,-121.36722736700001,Category03,1.4774243566299998,-2.1489562338,3717.67491911
9369,b'Arikka',1464703879.8,-34.6899057671,100.39502491,Category01,0.8665670002629999,12.182257601500002,4774.82906577
5907,b'Ariarose',1474212624.6,-87.37349050739999,60.1873268809,Category09,3.3914738361900003,-17.3004199145,4560.87072751
4641,b'Jahmali',1472054515.93,47.7116815493,76.5517551201,Category03,2.30468295112,-14.4401650597,7122.416090000001
2125,b'Vanden',1472634982.11,37.999096944499996,147.493233869,Category02,1.6155633647,29.0493144344,8401.41437632
6462,b'Zabrina',1482866609.59,75.3182819022,-83.4006337967,Category03,2.91569295493,11.403831723699998,579.260763805
1039,b'Idah',1482997503.68,-14.6356040617,-37.5474411369,Category00,3.18735396954,-5.92535064704,9204.7554605
7128,b'Kenard',1462640399.81,-75.39016519479999,-120.02736337399999,Category01,2.3817266351599997,8.57908274897,9292.6880151
532,b'Tenly',1469046242.35,20.8190933871,-58.414543473100004,Category08,0.345397855313,-2.068234159,4030.31123853
4577,b'Dequita',1478026300.54,-19.137554864400002,-48.3311375475,Category00,1.7522180654900001,1.4154741218,2926.43346466
1312,b'Ashiyah',1468143775.39,-59.346879897700006,-91.26826142860001,Category00,1.1523947941500001,-2.2261256382299996,9058.99300237
918,b'Izzibella',1482918219.93,14.5529048152,-8.81558736277,Category02,0.8804837237440001,22.054063863400003,9828.84826776
3666,b'Nyjel',1482485234.34,-84.5257495915,-82.1173286807,Category03,2.63046944434,27.0886108603,2591.53576453
5954,b'Nikishia',1469658344.33,67.3909670999,-173.469129496,Category05,1.0500473372,15.293930220999998,3082.10500062
5717,b'Kaidynce',1481251731.47,-83.5795939646,45.9524439137,Category07,3.25612709959,4.86096814635,2918.25514079
2966,b'Shawona',1475035307.38,-18.0008036427,-44.9975959913,Category04,3.18204868874,-3.9443400959400003,5403.98058002
2340,b'Eitan',1463648876.73,-25.6666051627,-2.89479750199,Category01,0.74231918605,27.765063144499997,6856.25489473
6086,b'Jacorian',1480048969.63,-29.016338663000003,65.2276024968,Category01,1.49905792012,-26.7609766536,411.60771503800004
8759,b'Lyleigh',1476430036.46,81.1064733235,-40.440426022800004,Category00,2.95057955324,0.011312016095,3612.43450948
7704,b'Luthera',1465003306.74,58.6501018196,90.31400699860001,Category08,1.7732052967900003,-27.720797816300003,6692.7604182
8331,b'Lyanna',1481188000.83,-15.4600585818,-102.13644811700001,Category00,1.61476777504,-8.46454703649,3846.29765026
5977,b'Yendy',1458235093.05,26.881321175,-171.012751607,Category09,1.06911549858,26.2248393548,296.969440025
8510,b'Lawarnce',1478202204.59,86.6664356701,78.6935200859,Category04,2.05634533479,-5.2184969934800005,9049.70851397
3003,b'Lashondia',1472186353.11,77.1087968483,2.79664051338,Category06,2.40650170746,16.982162908699998,3868.32047848
1095,b'Soyna',1468036949.21,-17.3143310818,55.388006202,Category02,2.5369613171900003,-14.471136015899999,3090.7485447
6003,b'Ashonta',1466800352.54,1.7758041358,107.79940754100001,Category05,3.4714046317300005,-25.1176926817,2926.5755987
2398,b'Brixley',1456202559.38,-46.460906037700006,17.5958232325,Category02,0.9112862041500001,15.7833632688,9310.08394624
7028,b'Levyn',1455410891.87,-56.6241066725,56.426954422200005,Category00,2.31773312787,-13.2446407848,4350.10341298
5627,b'Laquanna',1468128574.2,12.645825951800001,164.120054545,Category02,0.7349703048299999,1.93918713563,7491.42223085
5279,b'Arysa',1480793917.51,-47.031285085600004,29.8389362541,Category06,2.44906028476,-23.2175583161,2644.52364905
1204,b'Isabeli',1479057507.94,89.84309752979999,-175.964119269,Category06,1.49165725378,-4.99450408546,979.518969213
2935,b'Saima',1464396190.96,25.359596044,-33.9834709876,Category02,2.8045168011299997,23.5972533942,4182.251710099999
2360,b'Jequan',1455975013.56,15.259007011400001,-152.867780256,Category06,0.0873267378297,-22.7963680214,109.03703857200001
1140,b'Cherel',1464472402.2,87.2318844561,15.0912728727,Category06,0.272763510385,-5.045391948450001,3732.87451166
3168,b'Jamilia',1451805274.85,86.46040109110001,153.764269729,Category03,2.99940679385,29.1170674402,1293.43004938
7802,b'Estelita',1477705652.52,38.6756238633,139.006012775,Category03,2.36499079472,10.357921856799999,3312.07210886
6880,b'Uleta',1479714266.9,-8.7570868038,148.818021724,Category04,0.585082725176,11.589653978,6825.52297066
7448,b'Chelcey',1453291924.45,-37.8962712954,122.834390497,Category04,0.558096316269,19.5837186318,4603.26270055
1116,b'Saham',1461048273.53,-68.1393637972,-90.6071958181,Category01,3.16728785443,26.7909459896,8510.26821472
7997,b'Likisha',1464878466.29,25.632998600900002,-143.216439144,Category00,3.1399855402099996,10.1848104492,705.885064017
2036,b'Aubriann',1469764497.77,82.786144755,-118.565768692,Category03,2.2368681736099996,-1.5639033524000001,8742.47658051
7588,b'Setareh',1465040227.56,-45.7508099836,-165.858404409,Category01,0.589082439339,-4.32267906678,6330.42829966
3078,b'Inbal',1461318217.3,57.958069574899994,178.396676017,Category05,0.586350159849,-25.652043342800003,736.5647518489999
1941,b'Louberta',1467743429.66,74.32454111279999,-11.7208489409,Category00,1.30344984704,-16.3644068641,8487.92439273
9328,b'Erik',1474845393.52,-32.7994640061,110.889857009,Category04,2.1993290391900002,20.473284705799998,2960.90647924
5112,b'Joes',1456605213.51,-80.99459079399999,-86.4853030949,Category05,0.637631566366,9.729507492889999,2515.01120505
7122,b'Carmon',1460927745.03,12.0980917566,88.3401036875,Category04,1.30499136646,-10.6327576885,198.005978609
1247,b'Jasibe',1467376166.77,-21.335107293900002,-67.8246982721,Category04,2.34770108532,25.8659994335,1630.43342846
1763,b'Eammon',1470690361.57,32.793899250500004,-71.00495310640001,Category03,1.2224698682600001,25.2009147225,1337.21090271
8096,b'Shery',1468412413.21,48.1880515225,-156.888885575,Category09,2.4753150373099997,-7.90403319999,9367.10519988
1334,b'Aalijah',1483026424.68,57.3498008848,123.698605613,Category08,2.30729640937,2.43629711679,5880.59377362
3380,b'Camaiya',1459306969.97,-72.39099652600001,49.7730390305,Category01,2.69323596336,29.8191320372,2008.56859762
9227,b'Shaelea',1459415331.86,53.4691211742,-19.721255661500003,Category05,2.10750394247,19.6912645525,7815.7938492
1286,b'Jordon',1466926705.49,-46.7235930227,-102.95150264899999,Category07,1.8049633682,-0.707777028844,4915.48550183
5887,b'Jamarques',1455522437.42,-59.471836871499995,166.92171608799998,Category08,1.5450420859,-14.7212849322,8993.64855407
7555,b'Rollo',1477578327.4,-55.8531365185,-79.8165343605,Category01,3.3541226679400005,19.3187872466,6810.15769159
6429,b'Zayona',1482892990.61,-33.7762005652,-3.7281545446800006,Category04,1.9023414584099998,-24.1731568223,131.278949821
8253,b'Leeandre',1469577363.71,-10.702884581900001,-36.8958789089,Category07,2.10992617526,12.036503203399999,7162.4345686999995
6207,b'Alayda',1479271588.85,-72.6452951433,66.3122961405,Category03,2.72695906667,-11.3393022791,2781.49309085
5802,b'Khalyn',1467755596.41,37.4850022791,170.562407371,Category02,1.09449019751,-19.054184863499998,2738.47775162
2433,b'Demarques',1467816464.29,78.9472854641,-74.0788317985,Category00,2.7620360077599995,13.920964698599999,5774.457914199999
9149,b'Kateena',1473781482.97,-68.1312339511,-99.99196684309999,Category08,2.70290576989,-17.365337188399998,8771.79997586
4988,b'Tyse',1476423474.94,-51.9713072347,-69.3842524777,Category05,1.41777726374,-21.3849770016,5182.1012252
2884,b'Naijah',1455704906.82,76.9414951573,-105.33001000600001,Category00,0.21839554307599998,10.0141423278,2436.8724543000003
24,b'Shavell',1475365666.16,-0.527327299902,63.8249517054,Category09,1.4167202448700003,-0.169746758142,8947.37855354
9798,b'Rilah',1463665683.85,40.7132614459,34.0620179974,Category06,1.86787591475,21.6614553213,5840.48762447
2281,b'Karielle',1453254252.53,-89.4449985377,5.23496824508,Category09,1.8197400940700001,15.1102614706,5271.86274218
5582,b'Ryeisha',1455864438.34,16.62893797,41.6729893141,Category00,2.6860019037700003,-28.4217488579,8292.06944396
2618,b'Asiyah',1479982857.37,37.2401007023,111.90479538299999,Category06,2.11158027236,20.2842942517,9356.00917817
803,b'Malquan',1452621089.01,12.6853645047,5.61680425945,Category09,2.6721767907099996,1.76914570045,8445.88667134
5437,b'Quintel',1470868698.09,-56.0339993774,-160.304488755,Category00,1.7702844499300001,8.00565995505e-05,1027.44612393
2925,b'Ovelia',1453963126.4,25.3286507529,31.163993945900003,Category04,1.7928595558400002,10.9904428878,5120.61143757
2207,b'Yuhan',1467869951.49,-21.2635261237,-63.967147261499996,Category01,0.60078220919,-6.33295475946,9937.64887268
5018,b'Devette',1455313640.61,63.597182080500005,142.68588383600002,Category06,1.3487467264,-10.654255235599999,7674.51591982
6109,b'Keiya',1452900942.76,6.27020663414,-16.4353980562,Category08,3.01430632593,12.336587426,6969.709543699999
7709,b'Ahnyla',1467707691.12,15.9895880541,-162.952193845,Category04,1.02580067619,-25.7015199848,7371.00914533
213,b'Tamura',1465168892.4,45.468313056199996,74.4182492567,Category02,0.047473609309400006,3.6740662240199997,6007.55932322
448,b'Tremaine',1463799388.62,-18.892929958299998,-74.8199386828,Category02,1.03312367084,-29.315916716900002,6305.49778086
3053,b'Micheline',1473769262.76,50.559049460699995,45.9314598378,Category03,3.3585614837,9.53809468038,3213.65309241
3041,b'Waddell',1462215730.65,17.6546877762,-49.359548287799996,Category05,2.41040943291,20.8928857972,1122.10110945
7292,b'Atenas',1479500050.35,38.1516223566,37.8785934517,Category04,2.0081874910599997,22.091026326399998,5447.99294707
383,b'Frisco',1480203381.93,-8.75635640378,-63.4855146224,Category01,1.24378743169,-17.3015062379,3625.43392442
548,b'Estefany',1454320890.74,44.3663830211,-86.1663027462,Category05,2.7245627315400003,-27.6558090954,1190.81575477
2591,b'Teree',1463180211.05,-15.371593336300002,-71.8870636556,Category08,1.37669990912,23.407288488400003,3047.64359952
2039,b'Karre',1462445243.52,-7.180145688710001,52.978772381300004,Category08,1.23911799558,15.3101890625,5897.86409011
3090,b'Citlally',1463069092.16,-76.6698395328,75.57549631090001,Category02,2.7196033847,-1.2609079963,1098.00352952
8709,b'Gyselle',1458118710.48,-24.0127424621,-80.7236694575,Category05,1.31265652865,1.7999659239099997,424.12718512
9476,b'Sesalie',1460279401.07,-30.1167884793,88.6672588039,Category02,3.33426804675,28.0000298576,6466.26743187
4890,b'Deven',1472691217.46,55.616376180900005,-170.06076138,Category07,0.242138792905,-15.931792500999999,4474.67722438
8423,b'Ornie',1458136942.4,-44.0616015987,-94.0541212392,Category05,0.07809633671310001,13.133746802100001,574.58268413
1996,b'Stephenie',1468047315.22,27.916172804099997,-50.0723315204,Category08,2.2077701793099997,2.4900994432599997,6369.05685418
3547,b'Philipp',1451874748.05,26.739619336399997,48.3635098925,Category04,0.646829867285,-28.0634600805,1665.85372385
8010,b'Natisa',1462306463.82,-48.0138599017,-1.56605914479,Category05,3.37743074741,19.3846580648,9611.52712463
8498,b'Ashantay',1481823866.41,12.0506500139,27.5297488716,Category08,1.23563170232,-26.0239895181,5036.51787082
7234,b'Asako',1481676421.63,-51.114370065699994,7.6865978722,Category08,2.8226536745099997,-11.869340758900002,9649.60763378
9689,b'Maritza',1467645714.74,-11.369464730599999,170.960491811,Category06,3.0649227617299997,20.6886515291,7664.23834673
6120,b'Cartisha',1469014166.96,34.062534265,26.2762602756,Category04,0.21010602250399998,27.055161575,2533.00366986
337,b'Raghib',1479909789.28,53.761452298500004,130.70259404700002,Category07,1.10916892319,17.121888836900002,3016.78582347
6237,b'Zuella',1470534036.93,-61.057192319799995,69.30043281729999,Category04,1.57915089512,-15.0481040608,8745.19061507
2051,b'Lamiya',1463258687.73,43.7808185104,-65.3589999713,Category06,1.12137451126,-23.0405337692,681.2214598859999
5220,b'Jaredd',1452135835.13,73.1672277119,-81.503200862,Category03,0.638757971291,4.64006162897,4966.35889321
862,b'Tiwanda',1469756818.49,-49.7035562645,-130.561655616,Category06,2.6857192128500005,-26.266090807199998,9748.90336741
2468,b'Daje',1466194162.55,-46.0311868705,18.1000965168,Category05,1.67282925324,-2.67156099044,4566.00169378
2866,b'Kalee',1458309640.91,-21.2548994131,-179.72292518900002,Category03,0.798914089734,-28.3697456365,9857.71172704
2322,b'Yasmen',1458455206.58,-7.456946050269999,-175.224697898,Category05,1.2206747532,16.3963232081,8089.35443306
2628,b'Dosha',1462949130.32,-61.719439960900004,11.070998684600001,Category02,3.21610109143,-15.6238239583,2224.8462264000004
815,b'Brijae',1472983676.25,-1.61980932685,23.1105310514,Category06,0.0333803089005,-12.282137536099999,4378.01761776
1611,b'Ironesha',1473660429.52,3.1748522831299995,41.0034547762,Category03,2.3767397394599996,-22.9038209075,1047.46074223
1509,b'Ramir',1461483683.44,-68.4937860124,-130.356298607,Category04,0.0657369307724,-10.111541023500001,813.30098086
6972,b'Aarib',1456057055.04,41.080034993299996,-87.37739120190001,Category08,2.24265839031,-10.335652335399999,8768.05464504
680,b'Sharaven',1480845360.37,-68.3564614316,77.3767667287,Category03,3.23137105506,18.9347380016,7139.76152024
7317,b'Madis',1462288928.11,-53.4287941413,-58.4387653264,Category04,2.1335226686400004,20.16444968,8652.52646997
4990,b'Gecenia',1476342489.59,53.262743928199995,128.900606791,Category07,1.5753577297299999,-18.7307902974,4670.69940019
3278,b'Owin',1458645779.27,-33.0411386112,-151.174060871,Category08,1.42287398722,-23.5491230244,7520.51841526
1783,b'Hemza',1481915343.93,47.7708272993,-75.5942741824,Category01,3.44980846176,-0.853808810645,7466.75388703
9308,b'Cassey',1466840377.0,-28.2054319738,29.9277397923,Category03,1.49828903893,-26.2083670077,1092.13443526
5678,b'Adalicia',1461256207.31,-87.61847819139999,59.5398975402,Category00,1.3430540358399998,20.475022047,6753.98301123
8656,b'Zlata',1471628010.24,77.8303892135,-54.2300424951,Category07,2.46701839223,-12.149354551400002,4150.96372993
457,b'Rivers',1456748380.66,76.9883303742,-75.8944232437,Category05,2.6971365795599995,-23.1515788023,7769.9046458
4845,b'Shalen',1482956110.91,12.5854122865,162.883682018,Category02,3.43754201824,-28.7113208307,1806.21022181
6116,b'Bellah',1479175012.7,30.5391539575,-52.8160505741,Category06,2.09836493111,-4.9716921322,7898.90314996
4538,b'Yoselina',1472269507.63,-45.1615290935,-18.945184823800002,Category03,2.68273051556,-24.771279647600004,3629.52767569
9282,b'Velisha',1473223828.85,20.5521044759,71.5843343057,Category06,2.1104670973900004,-10.2534223803,2512.50638341
8734,b'Mateen',1480607593.9,-89.84724446770001,99.1203636961,Category06,1.9535815144599997,28.886622956,5553.44068864
2987,b'Nelline',1472029213.07,55.87247599729999,-131.958354173,Category09,0.6504946157020001,3.40950331944,3492.24664451
7574,b'Martice',1462816140.01,73.5511998204,-173.767138005,Category00,1.4123626487,6.11087408946,6744.86726908
9905,b'Cynnthia',1474287863.8,61.2081157725,-103.388342135,Category04,1.23767373171,-17.9688288613,7190.51499672
871,b'Aala',1482792238.22,61.7434577154,-142.323536152,Category07,0.18674154899300002,-12.3080117448,3823.86247102
9945,b'Zaire',1451997183.51,-65.4626968523,-24.804326952399997,Category07,0.49449719885,26.3347236627,9087.95169552
4860,b'Takisa',1469385145.27,23.494414549400002,178.316348006,Category05,3.4790822047099996,-20.1906231923,2247.5551407
6687,b'Earleen',1452699696.32,-13.3137702395,3.9379392264199997,Category05,2.9793931452099995,-24.227396536,7794.24160865
5738,b'Chelan',1481966637.4,49.464683066199996,32.348517524,Category04,3.08152066765,-26.183695942199996,8696.43993471
